seed,Test,True,ARMA,ARMA_Order,ARMA_Train_loss,ARMA_Valid_loss,AR,AR_Order,Informer,Informer_para,Informer_lr,RNN
66,"[-0.6572802407303726, 0.33901436137985463, 0.7605520246291917, 1.1789933961523502, 1.5431756664136453, 1.6087590203804698, 0.7841834180057043, -0.2558724857185287, -0.9590685788386175, -0.24734287231134922]","[-0.7877360010386747, -0.26341224021103526, 0.47072048148537227, 0.5251917838865056, 0.9163975042090974, 1.0849769143090966, 1.0662705632259215, 0.2510481363927436, -0.3813965539149005, -0.7683703018811673]","[-0.8174997538482778, -0.25534651534270514, 0.46510216001167226, 0.502209654849596, 0.8850590021175416, 1.1255832369794008, 1.0916194552474268, 0.2907709451560522, -0.3663577092071224, -0.7246495826750504]","(3, 0, 0)",0.33377246312379866,0.7253882662989019,"[-0.8174997538482778, -0.25534651534270514, 0.46510216001167226, 0.502209654849596, 0.8850590021175416, 1.1255832369794008, 1.0916194552474268, 0.2907709451560522, -0.3663577092071224, -0.7246495826750504]","(3, 0, 0)","[-0.80177563, -0.3805358, 0.4404657, 0.48778707, 0.8853513, 1.1659296, 1.1575779, 0.4620572, -0.09632487, -0.5085147]","(10, 5)",0.0001,"[-0.6191199421882629, -0.3814002275466919, 0.5572299361228943, 0.4481493830680847, 0.8918315768241882, 1.1161131858825684, 1.1589276790618896, 0.35053426027297974, -0.30741316080093384, -0.6936346888542175]"
73,"[1.5981682754602797, 0.47613100745064985, 0.2460839045818798, -0.4131581420894077, -0.9561774860620392, -1.6382663600870793, -1.60388481734283, -1.8562502351959105, -1.7275972666232273, -1.8483471817968984]","[0.8859232350970252, 1.155206657911767, -0.10147232150523372, 0.2968200653344966, -0.561568174756656, -0.6753933986837113, -1.3005696607452237, -0.9535999869702182, -1.3794502417108014, -1.0378721457678266]","[0.8647763494663638, 1.1100818888871902, -0.10943287110604605, 0.2956352421295998, -0.5531974939007595, -0.6438476566507966, -1.2624867455663011, -0.9129245957615983, -1.341686091438074, -1.000433135280429]","(1, 0, 1)",0.3393542468229033,0.687480689413644,"[0.732879609598325, 1.086507725091903, -0.09398907561838571, 0.3319426771990681, -0.40156229554460315, -0.6675635915284024, -1.1973457545617834, -0.9736979526616716, -1.3581806164667494, -1.1239334120110742]","(3, 0, 0)","[0.6856338, 0.9561658, 0.020761171, 0.4254655, -0.49111155, -0.7102682, -1.2827548, -1.2211448, -1.346405, -1.2112988]","(20, 10)",0.0001,"[0.7854700684547424, 1.1411538124084473, -0.03564167022705078, 0.28454315662384033, -0.6260626912117004, -0.5912550687789917, -1.2250521183013916, -1.0213674306869507, -1.2211639881134033, -1.1337393522262573]"
68,"[0.21263473829745294, -0.02159108115931474, -0.7355939908870763, 0.11311593314200874, 0.803653853729746, 0.6037626099035067, 1.279551432608447, 1.4060288513171892, 1.5881124618570683, 0.8294192362309764]","[-0.67661078237541, 0.5509401294851579, -0.2970611459018937, -0.5870634179361295, 0.4066476421100735, 0.6003300326747092, 0.3035975935661521, 1.1277526358253709, 0.8421525334045038, 1.1670361951548163]","[-0.7013704460963485, 0.4797545343980987, -0.29575771398965944, -0.6106832805856331, 0.44644141095355716, 0.5486391639622414, 0.29978815384599244, 1.152586075246878, 0.8215795280251329, 1.1335901703019724]","(4, 0, 0)",0.3277262131931951,0.6963882413179181,"[-0.7013704460963485, 0.4797545343980987, -0.29575771398965944, -0.6106832805856331, 0.44644141095355716, 0.5486391639622414, 0.29978815384599244, 1.152586075246878, 0.8215795280251329, 1.1335901703019724]","(4, 0, 0)","[-0.45669264, 0.32080358, -0.05862634, -0.7922426, 0.13889071, 0.36205518, 0.09675662, 0.81660396, 0.79490966, 0.7659244]","(20, 10)",0.0001,"[-0.5567747950553894, 0.4649374186992645, -0.2244759202003479, -0.6495933532714844, 0.39045554399490356, 0.6691986322402954, 0.35745853185653687, 1.0022001266479492, 0.851996898651123, 1.040703296661377]"
80,"[0.9636377985163948, 0.39882579524252343, -0.21844154512904299, -0.9147408817499261, -1.010092074545899, -1.2257992419273558, -1.080561231886611, -0.7668514536382576, -0.2311160523526119, -0.2887952520021184]","[0.8155109290355714, 0.555882333998609, 0.12088462824321891, -0.27888385925065245, -0.7752989521245999, -0.6224425984835991, -0.9145779426855563, -0.6232722605438328, -0.4552153233663412, -0.003508390669441308]","[0.8163753413985164, 0.5570182761093552, 0.11661558532140981, -0.2830858420980547, -0.784645386064643, -0.620983084783223, -0.9268987691238435, -0.6204513511312939, -0.45995735770734764, 0.003095471540905295]","(1, 0, 1)",0.3389815820223202,0.6917598997163175,"[0.9427999161801132, 0.5821834173513539, 0.14386998952802504, -0.23263590367451717, -0.7347460837362252, -0.6160868237165735, -0.9043905627032759, -0.6792172966159953, -0.4723020786142049, -0.061241239015866034]","(3, 0, 0)","[0.79993737, 0.6313078, 0.30305597, -0.59049857, -1.0066761, -1.0153067, -1.1150322, -1.0380422, -0.9304188, -0.19050395]","(50, 20)",0.0001,"[0.7743356823921204, 0.590122401714325, -0.04450718313455582, -0.4157639145851135, -0.8592888116836548, -0.7138515710830688, -0.8391038775444031, -0.6302181482315063, -0.39140063524246216, -0.042100392282009125]"
67,"[0.729710885124822, 0.3580871125226279, 0.3820539067858688, 0.5636147765141644, 1.1955202759757722, 1.1388831600958804, 1.5734531705372468, 0.708418386939582, 0.6764489948362266, -0.1955689737740191]","[-0.06776950810963145, 0.7635956391796377, -0.023710707067190917, 0.39390926031946427, 0.3666601463544322, 1.012190202798556, 0.6327880586966025, 1.2570591411889454, 0.0798888163451093, 0.6365045866636718]","[-0.07109813821406075, 0.7552480397327342, -0.0190142971127317, 0.3858315950200446, 0.3658477655055846, 0.9995290344228331, 0.6326806265358604, 1.2430601372972905, 0.09215106077532575, 0.620147748753573]","(1, 0, 1)",0.3356642404368178,0.7562959390199409,"[-0.11719451809400688, 0.7038307554125663, -0.04262703048531036, 0.33266395600494847, 0.43510784921209733, 0.9681282389905959, 0.6693919713413437, 1.2192487620051713, 0.18824525337875242, 0.604175811145417]","(3, 0, 0)","[-0.23772801, 0.8510423, 0.07331459, 0.411536, 0.25565776, 0.7876817, 1.0431664, 1.367229, 0.46025118, 0.5107934]","(10, 5)",0.0001,"[-0.0519879013299942, 0.7216861248016357, -0.07509128749370575, 0.449191689491272, 0.39516395330429077, 0.9390425682067871, 0.669269859790802, 1.1128162145614624, -0.03518189489841461, 0.6045857071876526]"
65,"[-0.42039777932292344, 0.42722690301195787, -0.5352817346039381, 0.1859956830270023, 1.091069816807214, 0.7775177400114549, 0.4600446314126952, 0.3717937853021772, -0.23669389191899443, -1.3437604318320369]","[-0.9918975082850874, 0.07555097481962025, 0.38945141560214774, -0.730007442405012, 0.5509994042295083, 0.8155701146924598, 0.369732682665225, 0.27517829008008265, 0.2342046402621359, -0.3537962120500624]","[-0.9563398677735315, 0.0028128945680686857, 0.4036518919361498, -0.6780154102616867, 0.4604517279808598, 0.8382366529542165, 0.382283646131752, 0.27429647163318777, 0.2363441976208091, -0.32433072189937806]","(1, 0, 1)",0.3411135733541288,0.8729147509838797,"[-0.9332725064104654, -0.05265932717066463, 0.5099034042615372, -0.6088025128317663, 0.3187357542558452, 0.943982482687947, 0.4042697328949424, 0.20229601860618412, 0.21067199640961362, -0.3199812063569347]","(2, 0, 0)","[-0.95861477, -0.033294022, 0.48191154, -0.696036, 0.42936534, 0.9790715, 0.26374117, 0.2332432, 0.24220315, -0.3072713]","(10, 5)",0.0001,"[-0.8961344957351685, -0.018574640154838562, 0.42484116554260254, -0.607891857624054, 0.3933812379837036, 1.06703782081604, 0.36874300241470337, 0.17111633718013763, 0.19375039637088776, -0.36479824781417847]"
70,"[0.10693495482647092, 0.8232310013173386, 1.2053241614363102, 1.4700828560388284, 2.016568771808842, 1.2639616120501023, 0.12985046941863365, -0.5398238340701509, 0.29509613985232397, 0.6861929947714235]","[0.13230756292857776, 0.04078117336218204, 0.8028404146362476, 0.8039039541181864, 1.0681308789797352, 1.4825033323189745, 0.5227099458906149, -0.1315045035266738, -0.474071582306814, 0.532131931005731]","[0.12312195376112109, 0.04140143133057611, 0.7621019101029487, 0.7736151353129053, 1.0218036110043303, 1.425924810682287, 0.5110971303778734, -0.12543743031324334, -0.453915107999871, 0.5033241100911834]","(1, 0, 1)",0.3247361351212386,0.7362274964694311,"[0.10058010480408423, 0.017273720172477885, 0.7364355491943348, 0.7916898429848643, 1.0019449111134007, 1.4265581185272178, 0.481363586004663, -0.17293866371859845, -0.4834522154336376, 0.4597964563097581]","(4, 0, 0)","[-0.11113389, -0.12825261, 0.54623306, 0.8333443, 0.9779366, 1.1415182, 0.6048578, -0.13257405, -0.5484608, 0.5148528]","(10, 5)",0.0001,"[0.2029057741165161, 0.08826899528503418, 0.7725610733032227, 0.7041964530944824, 0.9408774375915527, 1.2900378704071045, 0.48924195766448975, -0.1284242868423462, -0.503166675567627, 0.6370294094085693]"
75,"[-1.3082483367598985, -0.4126170132094682, 0.4024540984496342, 1.0164133685964796, 0.8318673149626878, 0.8285374739095881, 0.8139221795242224, 1.370061553210951, 0.32954309265826653, -0.00567307499851466]","[-0.9860339790492562, -0.8152313472352704, -0.005001339591833021, 0.4049547682455507, 0.8139359844737042, 0.42489932272583575, 0.6160878125466702, 0.5058782732508873, 1.1171224165855074, -0.22901811563448715]","[-1.0428840041643241, -0.7597556042348687, 0.0039206251688603255, 0.41313145474618557, 0.8152039846242034, 0.3967103945134363, 0.6308491072858883, 0.4833505671816053, 1.1425175140875345, -0.3041060289334845]","(1, 0, 1)",0.3246898303370841,0.7284248453952613,"[-0.8776158693206223, -0.8098225227034413, 0.08371256681512756, 0.3621023694365152, 0.7298990355597417, 0.37233418109624716, 0.6022435742843876, 0.5503524215182749, 1.1293836720100632, -0.2495254569396581]","(3, 0, 0)","[-0.84893477, -0.6101543, -0.07962702, 0.55430084, 1.0201935, 0.7610095, 0.5722558, 0.5012856, 1.0068761, -0.32580805]","(20, 10)",0.0001,"[-0.7234669923782349, -0.5753988027572632, 0.03959697484970093, 0.3168712854385376, 0.8215185403823853, 0.45836174488067627, 0.6845468282699585, 0.5443350076675415, 1.1022850275039673, -0.3058980405330658]"
72,"[0.3400362027505685, 0.5494297971996708, -0.18855905206840756, -0.17295932256218585, 0.2865234062973911, 1.093810300008649, 0.2181147109918452, -0.7681901979743875, -0.8638393452899186, -1.4775207517018147]","[0.5890670145315953, 0.0455026954847709, 0.5266784494572854, -0.4518982767970502, 0.05298981583633926, 0.2600284983792215, 0.9637960508190383, -0.26378331441767394, -0.6362985407655505, -0.5456900749071434]","[0.6453098527003722, -0.0021466930462681333, 0.45801587242553016, -0.41338381041919836, 0.012154786661199596, 0.350843507136961, 0.9571548209577436, -0.27699253129021206, -0.7127368173219871, -0.46571979735773134]","(3, 0, 0)",0.33197132873955787,1.0123201611936592,"[0.6453098527003722, -0.0021466930462681333, 0.45801587242553016, -0.41338381041919836, 0.012154786661199596, 0.350843507136961, 0.9571548209577436, -0.27699253129021206, -0.7127368173219871, -0.46571979735773134]","(3, 0, 0)","[0.94696033, 0.2769255, 0.7021415, -0.38642204, -0.15012279, 0.26430315, 0.7483424, -0.18817371, -0.66766644, -0.44924393]","(10, 5)",0.0001,"[0.4762018620967865, 0.03012022376060486, 0.49818071722984314, -0.3103848993778229, 0.0694555938243866, 0.15601786971092224, 1.0423598289489746, -0.3598391115665436, -0.5602931976318359, -0.5538204908370972]"
83,"[-1.4898022222680432, -0.3109631005748127, -0.5951744279989193, -0.5246923011041309, -1.087759376814463, -0.4217591500611426, 0.7426609102994897, 0.7528060875519031, 0.7440215146198741, 1.45521694174279]","[-0.8928126776604424, -1.0433958834378219, 0.2107348411440983, -0.7005418485709685, -0.17442137681864667, -1.0005486884051398, 0.07851519414142727, 0.703403313228776, 0.40110443093751513, 0.5434692991511165]","[-0.8956945967183585, -1.0490691386777724, 0.21375875272125608, -0.7034046536750233, -0.1750576188836954, -1.0020600916903069, 0.07343551451879565, 0.7060323273145186, 0.40253324318337125, 0.5450264431288312]","(1, 0, 1)",0.3145454810866443,0.8141744216163457,"[-0.919838076066003, -0.9956835090329068, 0.2046171347385103, -0.702188585607567, -0.2907520830690554, -0.9349473554010763, 0.010244300210240809, 0.7543510234287849, 0.3199743003176295, 0.5075458597591583]","(3, 0, 0)","[-1.1488681, -1.5390025, 0.0032319538, -0.99004406, -0.5010475, -0.98585135, -0.13975763, 0.8005754, 0.3522441, 0.5774686]","(10, 5)",0.0001,"[-0.9953539967536926, -1.0159847736358643, 0.19345690310001373, -0.6619391441345215, -0.28750813007354736, -0.9618236422538757, -0.024104371666908264, 0.8733305335044861, 0.5227023363113403, 0.5896034836769104]"
58,"[1.510355179741854, 2.0301940980054147, 1.602444767843888, 0.48715777178627817, 0.5733721127916374, 0.3788016595510697, 0.12708588853599878, 0.2878831986044595, -0.5186035928698992, 0.01585601199575798]","[0.6038429570714859, 1.2084337012061108, 1.4259772474023593, 0.8894561441427083, 0.042429699714923996, 0.5521572629341753, 0.10272302808398204, 0.07572437449400776, 0.2500210113574556, -0.643614098548627]","[0.5767633315463391, 1.2471655192381021, 1.4167796439086988, 0.878763309666833, 0.01720323538430879, 0.5871878393177361, 0.06715294358411412, 0.09483222201706253, 0.24676992078580368, -0.6771981879371384]","(1, 0, 1)",0.3570465954604896,0.7760773297816906,"[0.5820523355755094, 1.2308477260420752, 1.5268945457585228, 0.8688224063131595, 0.06133789258404049, 0.6586215418642445, 0.18234123025922155, 0.04640271032412503, 0.30479837539850196, -0.6567813006884797]","(3, 0, 0)","[0.69091505, 1.3876796, 1.5006375, 0.81713355, -0.04925614, 0.68420994, -0.039938826, -0.28798813, -0.047762442, -0.7958823]","(10, 5)",0.0001,"[0.6621379852294922, 1.4701975584030151, 1.4776113033294678, 0.9849768877029419, -0.10497692227363586, 0.730994701385498, -0.22584769129753113, 0.011166036128997803, 0.5196744203567505, -0.6644669771194458]"
74,"[-0.2080154370523759, 0.3240087946226874, 0.027330453640296903, -0.556590845023878, -0.9979922323030095, -0.15365661263831965, 1.1602266237061287, 1.5451893745146046, 1.8652690599464647, 1.478337072429936]","[0.6646332709888394, -0.5403320725467956, 0.5941748308960852, -0.26975696180774567, -0.4217123641200052, -0.7871360502430069, 0.23991141248318382, 1.0402709174645368, 1.0250539157823362, 1.3527421020552968]","[0.6905675954502943, -0.5837593471431202, 0.6416828881291166, -0.30961490590327784, -0.4062771787849338, -0.8084994296563419, 0.2689177325586821, 1.0462700043732134, 1.03138799014576, 1.3715013460308687]","(1, 0, 1)",0.33335097655893486,0.6842541450417001,"[0.675762482477303, -0.5265871178702398, 0.5807075475763843, -0.25295871683489596, -0.4700089219762905, -0.7554884957199859, 0.19621267848842458, 1.0518164416781492, 1.0447849948235015, 1.4190275359488038]","(4, 0, 0)","[0.5864179, -0.25029802, 0.25049022, -0.06406623, -0.48550576, -0.64193076, 0.052506663, 0.8576375, 1.1492621, 1.3483641]","(20, 10)",0.0001,"[0.6617202162742615, -0.49213725328445435, 0.6078491806983948, -0.22742849588394165, -0.3743722438812256, -0.7403631806373596, 0.3001953959465027, 1.109679937362671, 1.1217988729476929, 1.5584298372268677]"
78,"[0.6755184010827213, 1.1439816782952925, 1.1528557572551912, 0.7089011188918671, 0.6603542970946401, 1.455951427027909, 0.7632413159410387, 0.06502358227825644, -0.02083398634245487, -0.42931481195208465]","[-0.07286427676973314, 0.7119505394675879, 0.7880064085614985, 0.758852552974442, 0.32947484240464614, 0.49561687589231707, 1.2081429890817506, 0.15916982140016345, -0.014561328421825281, -0.013553322131542228]","[-0.08846232390936515, 0.685191899360052, 0.8125388348889826, 0.7496975450442732, 0.3929276665226938, 0.4934713884341194, 1.176959574724065, 0.18983658270967185, 0.02128337340661201, -0.013245074695732884]","(4, 0, 0)",0.3289851959547157,0.6851888872020704,"[-0.08846232390936515, 0.685191899360052, 0.8125388348889826, 0.7496975450442732, 0.3929276665226938, 0.4934713884341194, 1.176959574724065, 0.18983658270967185, 0.02128337340661201, -0.013245074695732884]","(4, 0, 0)","[0.11844741, 0.55175596, 0.9225868, 0.9111431, 0.44478858, 0.4946062, 0.9872048, 0.3584425, 0.018574826, 0.057253726]","(10, 5)",0.0001,"[0.026651788502931595, 0.6157232522964478, 0.8407532572746277, 0.8178892731666565, 0.37769681215286255, 0.4810694456100464, 1.188978910446167, 0.31248587369918823, -0.02329818531870842, -0.03199107572436333]"
90,"[1.4245022281618231, 1.799329875111626, 2.206378161820413, 1.767049604338895, 1.9183454248212044, 1.0744307019004289, 0.16026964917266995, 0.12059175201549427, -0.2668079118155402, 0.2526246011402322]","[0.48790248543746223, 1.1805509854430922, 1.2090543823900801, 1.6018509706253732, 0.9661241190262085, 1.4352833653081, 0.35678901924637885, -0.018124860450519475, 0.129654182240754, -0.3316350029359172]","[0.4898923722523464, 1.2029808423658193, 1.2254643666111575, 1.6349238704220308, 0.980987446448658, 1.469060779984563, 0.36155333837154346, -0.017582651397214988, 0.13219471370564762, -0.33952562943056686]","(1, 0, 1)",0.33887357959954495,0.780886610549118,"[0.5813057597105924, 1.1670250852845654, 1.2711733366383833, 1.6023588497056678, 1.0293909206946372, 1.4568885633413444, 0.46485513179767746, -0.03881449342329324, 0.21604045268915456, -0.2996071695942807]","(3, 0, 0)","[0.6585846, 1.1149802, 1.3063745, 1.7810498, 1.3712367, 1.5132568, 0.4714214, -0.05064141, 0.17392609, -0.38963875]","(10, 5)",0.0001,"[0.5481627583503723, 1.2193423509597778, 1.2028015851974487, 1.5406197309494019, 0.9147732257843018, 1.415236234664917, 0.2872404456138611, 0.07908791303634644, 0.24053627252578735, -0.3783666491508484]"
92,"[0.8596404822819658, 0.4374904133750261, 0.7191868944438928, 0.3651578480343064, 0.08424335058355342, 0.9652470838024234, -0.03361744545792311, -0.7012014607522381, 0.3366434321231948, 0.7734045106531834]","[-0.124765866916691, 0.9220234157403113, -0.023521294495129547, 0.7309475416914576, -0.00031592281142239775, 0.08440131198926462, 0.9230464278077911, -0.49514065936181867, -0.4536311310713288, 0.5634589976588592]","[-0.126102076925866, 0.9201475307479368, -0.01963673460032883, 0.7243986056090281, 0.007279695997833513, 0.08004192511811023, 0.9205511744045394, -0.48649249208127465, -0.4559935305514179, 0.5597041931545473]","(1, 0, 1)",0.3102813551093292,0.8017823198546908,"[-0.14763431343062675, 0.9634768406964839, 0.015919923315811713, 0.6194037520761959, 0.09725063491471447, 0.009606514959460771, 0.9560829182044337, -0.44161909957999984, -0.556967719849839, 0.6313397936040177]","(3, 0, 0)","[-0.13818227, 0.8994186, 0.17482464, 0.6479811, 0.18517321, -0.053997368, 0.80051124, -0.30658188, -0.66783094, 0.6891352]","(10, 5)",0.0001,"[0.11041177809238434, 0.7871155142784119, -0.02048797905445099, 0.629915714263916, -0.026425287127494812, 0.07433480024337769, 0.7800214886665344, -0.4374748468399048, -0.548644483089447, 0.4863065481185913]"
76,"[0.9170068935406449, 0.09921659153687062, 0.027081572364266338, 0.35196597674754104, -0.6042087501673028, -0.6224803369831329, 0.30027899987465956, 0.4035081592790838, 0.46612235038460753, -0.10607835979586652]","[0.6285459706553915, 0.602733908212949, -0.20215036256960392, 0.1281567536490683, 0.2878875999230069, -0.7481525501288062, -0.24840406191872977, 0.42448103083402444, 0.19126764386207157, 0.3704885284535717]","[0.6251627744444638, 0.6077013758493317, -0.22814046968540896, 0.15197646763661393, 0.2808925524650284, -0.777141296569211, -0.21936762228872614, 0.4295323436352258, 0.18212813698982425, 0.38198898314295293]","(1, 0, 1)",0.3352172979776163,0.6961972821470888,"[0.5806528364335786, 0.46222444185921646, -0.21844659227475383, 0.20241661159772567, 0.3604235498649928, -0.7723204215658247, -0.22368462840298858, 0.46592673171295224, 0.09337194896389983, 0.3310888795074017]","(3, 0, 0)","[0.7280837, 0.7299962, -0.16182813, 0.3061487, 0.2936178, -0.65562916, -0.12194129, 0.686437, 0.2553407, 0.43429384]","(10, 5)",0.0001,"[0.5411368012428284, 0.48594748973846436, -0.03652861341834068, 0.2681724727153778, 0.429029643535614, -0.894081711769104, -0.0661763995885849, 0.39332544803619385, 0.15269769728183746, 0.4352860748767853]"
88,"[-0.12535351901394975, 0.08603058028843796, -0.5926475112831628, -0.7978512218358794, 0.03577122429240581, 0.44487145056039135, 0.7412664821382897, 0.07631729439473611, -0.9968099512419335, -1.4889540761275784]","[-0.777693907859682, 0.2634934349158912, -0.04571613716950765, -0.569789442698409, -0.512956500486675, 0.29224947453574324, 0.2987467132925197, 0.5918931254920299, -0.21962926835127883, -0.8869953170662941]","[-0.7821207074259757, 0.26645692709224855, -0.047231950604081765, -0.5726722600056539, -0.5150992198011922, 0.2953757958370366, 0.29896461013062603, 0.5957404111595729, -0.22279598959932867, -0.8907905929197802]","(1, 0, 1)",0.33416917284773456,0.7240597107970103,"[-0.8218914431810221, 0.25036612829248883, -0.02037048139514723, -0.6402861249366862, -0.5126796454996618, 0.30746927199052465, 0.31225708701132004, 0.5391295751604671, -0.1924905287253163, -0.9158786124582889]","(3, 0, 0)","[-0.8913388, 0.33725122, 0.071287975, -0.59292346, -0.43792057, 0.3439611, 0.44397295, 0.5662088, -0.01864161, -0.893929]","(10, 5)",0.0001,"[-0.7646815776824951, 0.21813049912452698, -0.06103643774986267, -0.5443458557128906, -0.5162633657455444, 0.23366573452949524, 0.40616342425346375, 0.5003421306610107, -0.3240981996059418, -0.7462055683135986]"
85,"[-1.3312969593621875, -0.4819894714107096, 0.7434917037912979, 1.3435029603963398, 0.5023171287675088, 0.1822480400419817, 0.4313604082137851, 0.7866010130572215, -0.16108620425007575, -1.0858749210216962]","[-0.7413632764748638, -0.9606153211247557, -0.001681810848331744, 0.7443326092154638, 0.9713366557886078, 0.01664880087320486, 0.17392363960537927, 0.34439858841109544, 0.6144017188516737, -0.46828706367591266]","[-0.6899876296338215, -0.894401379678164, -0.04008090370470446, 0.6792988558072515, 0.976814547910249, 0.11954557924187093, 0.18320322508512982, 0.31312434453007687, 0.553445118147589, -0.40155482942227605]","(4, 0, 0)",0.3270470348614144,0.7313432478075446,"[-0.6899876296338215, -0.894401379678164, -0.04008090370470446, 0.6792988558072515, 0.976814547910249, 0.11954557924187093, 0.18320322508512982, 0.31312434453007687, 0.553445118147589, -0.40155482942227605]","(4, 0, 0)","[-0.6953021, -1.0090256, -0.5155817, 0.5866497, 0.9169745, 0.44208068, -0.06420401, 0.22923076, 0.7402258, -0.39444652]","(20, 10)",0.0001,"[-0.5754889845848083, -0.9808750152587891, -0.13011500239372253, 0.7098057270050049, 0.7495627403259277, 0.20707470178604126, 0.1967746913433075, 0.43473440408706665, 0.5282678008079529, -0.2563653290271759]"
94,"[0.9920904917775231, 1.404787258984352, 0.8012487493676103, 0.7159173176371231, 0.5870722326524214, -0.22594986489279378, -0.8937359625112508, -0.35962977264115575, 0.5938938908482846, -0.18655597877024993]","[0.884112738136156, 0.5500341227094451, 1.1297701976296293, 0.23636365055279557, 0.5977354923607252, 0.28820448647205876, -0.37005210812882317, -0.7087099084468391, -0.005274818417736166, 0.5965313000571526]","[0.8175294428815896, 0.5977987785835295, 1.0945569838188793, 0.316494936473934, 0.5510830607295262, 0.37800791968782776, -0.3758785625281789, -0.6985047847699397, 0.002189912400611782, 0.6145494984111752]","(3, 0, 0)",0.3415707029956938,0.859096699768596,"[0.8175294428815896, 0.5977987785835295, 1.0945569838188793, 0.316494936473934, 0.5510830607295262, 0.37800791968782776, -0.3758785625281789, -0.6985047847699397, 0.002189912400611782, 0.6145494984111752]","(3, 0, 0)","[0.9228001, 0.67144465, 1.2127042, 0.49582702, 0.55895776, 0.3406692, -0.33799502, -0.6995498, -0.009177767, 0.74340135]","(10, 5)",0.0001,"[0.9059334397315979, 0.589621365070343, 1.1244879961013794, 0.1968836635351181, 0.5049048662185669, 0.2371004968881607, -0.272970974445343, -0.7346523404121399, -0.012882396578788757, 0.5858190059661865]"
81,"[-0.11825032407236824, 0.5133704831195337, -0.12972211393461386, -0.4753794384972261, -0.9712735767247948, -1.0070699126716907, -1.206213243148309, -1.5575639861401895, -1.9123992920490966, -1.7841343264400584]","[0.7205027123815342, -0.47850168026313533, 0.7526213232511014, -0.5060327755601646, -0.2223630507171438, -0.8600920513662229, -0.5770238869885792, -0.9177012996540194, -1.0987133363131798, -1.3630426238925066]","[0.6489847810353406, -0.3655441869918527, 0.6698198587517767, -0.3924722857639482, -0.3197914438435091, -0.7736634522933858, -0.641081666113148, -0.9161287397608413, -1.1831882019750148, -1.414105463660368]","(3, 0, 0)",0.3376682344377644,0.7768202492663041,"[0.6489847810353406, -0.3655441869918527, 0.6698198587517767, -0.3924722857639482, -0.3197914438435091, -0.7736634522933858, -0.641081666113148, -0.9161287397608413, -1.1831882019750148, -1.414105463660368]","(3, 0, 0)","[0.4354492, -0.32732946, 0.3884527, -0.41602215, -0.5025247, -0.8691155, -0.64769167, -1.0561762, -1.3108158, -1.551414]","(10, 5)",0.0001,"[0.7388169765472412, -0.46482887864112854, 0.8260102868080139, -0.5122964382171631, -0.273840993642807, -0.8260801434516907, -0.6914934515953064, -0.9905840158462524, -1.2234224081039429, -1.5012478828430176]"
89,"[-0.49526888152609727, -0.7460328929309152, -0.9918597789897783, -1.304960027194354, -1.6368133427777063, -0.4304367241010688, 0.9542770910203493, 0.8867173276198901, 0.2483301378449666, 0.8005497665221791]","[-0.6227272176590564, -0.1839052726965691, -0.6540802565826307, -0.6648196506984629, -0.9725502018451225, -1.1505382418551449, 0.14483239682650367, 0.8818608926070974, 0.44578688131634137, 0.02543669718679592]","[-0.5679625108111646, -0.17700414008975246, -0.6414036508424379, -0.6287473454118191, -0.9473909840819021, -1.1029962296614109, 0.18109047533090245, 0.8466862168125184, 0.4114592464416561, 0.018609342009404242]","(1, 0, 1)",0.340701481222878,0.6437839572059886,"[-0.5920353466018098, -0.08758183808071662, -0.6275212528087869, -0.6038597128307935, -0.889152061435992, -1.0863044476649568, 0.2500331715245244, 0.9228974579328086, 0.409449478406098, 0.025435731046454524]","(4, 0, 0)","[-0.54802024, -0.07122441, -0.43484423, -0.56313896, -0.7370322, -0.92981374, 0.22108057, 1.1815716, 0.420046, -0.2042353]","(20, 10)",0.0001,"[-0.5812230706214905, -0.18774272501468658, -0.6843861937522888, -0.6327780485153198, -0.9307922124862671, -1.025407075881958, 0.25259655714035034, 0.9206086993217468, 0.3456918001174927, 0.09562565386295319]"
95,"[-1.251953775866529, -1.3727370399751577, -1.10733230794949, -0.1600413611097481, -0.035180079313670676, -0.6129131056313042, 0.011044381299815775, -0.0844093501524874, 0.6939304783580773, 0.6270762385219777]","[-0.7061472957282471, -0.8988801280024054, -0.923296975973955, -0.6456838199625125, 0.16280054887150813, -0.11658035374942474, -0.5546229287565918, 0.2883558456781117, -0.22858727299154324, 0.8082241148538489]","[-0.7233909383161098, -0.8747396668708198, -0.9172600709839176, -0.6278679213606435, 0.17336179005448002, -0.12793780175342878, -0.5497447876523428, 0.3045408495200784, -0.247371412298968, 0.8293212433285413]","(1, 0, 1)",0.33356671793092285,0.777302938330225,"[-0.763701933712718, -0.9503567761386713, -0.8053208630537834, -0.6057089527262508, 0.1987576094687378, -0.13947614859506072, -0.6343535552734559, 0.3353934910300558, -0.1969981041179949, 0.7536007543260284]","(3, 0, 0)","[-0.53949714, -1.3650764, -0.9736149, -0.98599976, 0.19604574, -0.17998785, -0.6431913, 0.35174382, 0.015815422, 0.93905056]","(10, 5)",0.0001,"[-0.6457839012145996, -0.9708183407783508, -0.861268937587738, -0.5864298939704895, 0.40718966722488403, -0.15343359112739563, -0.6202126145362854, 0.4405643343925476, -0.20940622687339783, 0.8539629578590393]"
